customer_id,cluster,segmento,fecha_segmentacion
XFC-03972,4,Crónico en Riesgo,2026-04-15
XFC-03973,4,Crónico en Riesgo,2026-04-15
XFC-03974,1,Estándar Presencial,2026-04-15
XFC-03975,1,Estándar Presencial,2026-04-15
XFC-03976,2,Esporádico / Inactivo,2026-04-15
XFC-03977,2,Esporádico / Inactivo,2026-04-15
XFC-03978,3,Frecuente Digital,2026-04-15
XFC-03979,2,Esporádico / Inactivo,2026-04-15
XFC-03980,2,Esporádico / Inactivo,2026-04-15
XFC-03981,4,Crónico en Riesgo,2026-04-15
XFC-03982,1,Estándar Presencial,2026-04-15
XFC-03983,1,Estándar Presencial,2026-04-15
XFC-03984,2,Esporádico / Inactivo,2026-04-15
XFC-03985,1,Estándar Presencial,2026-04-15
XFC-03986,3,Frecuente Digital,2026-04-15
XFC-03987,2,Esporádico / Inactivo,2026-04-15
XFC-03988,2,Esporádico / Inactivo,2026-04-15
XFC-03989,1,Estándar Presencial,2026-04-15
XFC-03990,3,Frecuente Digital,2026-04-15
XFC-03991,1,Estándar Presencial,2026-04-15
XFC-03992,4,Crónico en Riesgo,2026-04-15
XFC-03993,0,Crónico Alto Valor,2026-04-15
XFC-03994,1,Estándar Presencial,2026-04-15
XFC-03995,4,Crónico en Riesgo,2026-04-15
XFC-03996,2,Esporádico / Inactivo,2026-04-15
XFC-03997,3,Frecuente Digital,2026-04-15
XFC-03998,4,Crónico en Riesgo,2026-04-15
XFC-03999,3,Frecuente Digital,2026-04-15
XFC-04000,2,Esporádico / Inactivo,2026-04-15
XFC-04001,1,Estándar Presencial,2026-04-15
XFC-04002,4,Crónico en Riesgo,2026-04-15
XFC-04003,2,Esporádico / Inactivo,2026-04-15
XFC-04004,2,Esporádico / Inactivo,2026-04-15
XFC-04005,1,Estándar Presencial,2026-04-15
XFC-04006,4,Crónico en Riesgo,2026-04-15
XFC-04007,1,Estándar Presencial,2026-04-15
XFC-04008,0,Crónico Alto Valor,2026-04-15
XFC-04009,1,Estándar Presencial,2026-04-15
XFC-04010,1,Estándar Presencial,2026-04-15
XFC-04011,1,Estándar Presencial,2026-04-15
XFC-04012,2,Esporádico / Inactivo,2026-04-15
XFC-04013,4,Crónico en Riesgo,2026-04-15
XFC-04014,1,Estándar Presencial,2026-04-15
XFC-04015,1,Estándar Presencial,2026-04-15
XFC-04016,4,Crónico en Riesgo,2026-04-15
XFC-04017,1,Estándar Presencial,2026-04-15
XFC-04018,1,Estándar Presencial,2026-04-15
XFC-04019,1,Estándar Presencial,2026-04-15
XFC-04020,1,Estándar Presencial,2026-04-15
XFC-04021,4,Crónico en Riesgo,2026-04-15
XFC-04022,0,Crónico Alto Valor,2026-04-15
XFC-04023,2,Esporádico / Inactivo,2026-04-15
XFC-04024,0,Crónico Alto Valor,2026-04-15
XFC-04025,1,Estándar Presencial,2026-04-15
XFC-04026,4,Crónico en Riesgo,2026-04-15
XFC-04027,2,Esporádico / Inactivo,2026-04-15
XFC-04028,1,Estándar Presencial,2026-04-15
XFC-04029,1,Estándar Presencial,2026-04-15
XFC-04030,2,Esporádico / Inactivo,2026-04-15
XFC-04031,0,Crónico Alto Valor,2026-04-15
XFC-04032,1,Estándar Presencial,2026-04-15
XFC-04033,1,Estándar Presencial,2026-04-15
XFC-04034,3,Frecuente Digital,2026-04-15
XFC-04035,0,Crónico Alto Valor,2026-04-15
XFC-04036,4,Crónico en Riesgo,2026-04-15
XFC-04037,1,Estándar Presencial,2026-04-15
XFC-04038,0,Crónico Alto Valor,2026-04-15
XFC-04039,2,Esporádico / Inactivo,2026-04-15
XFC-04040,1,Estándar Presencial,2026-04-15
XFC-04041,1,Estándar Presencial,2026-04-15
XFC-04042,2,Esporádico / Inactivo,2026-04-15
XFC-04043,4,Crónico en Riesgo,2026-04-15
XFC-04044,1,Estándar Presencial,2026-04-15
XFC-04045,2,Esporádico / Inactivo,2026-04-15
XFC-04046,4,Crónico en Riesgo,2026-04-15
XFC-04047,1,Estándar Presencial,2026-04-15
XFC-04048,1,Estándar Presencial,2026-04-15
XFC-04049,2,Esporádico / Inactivo,2026-04-15
XFC-04050,4,Crónico en Riesgo,2026-04-15
XFC-04051,3,Frecuente Digital,2026-04-15
XFC-04052,1,Estándar Presencial,2026-04-15
XFC-04053,1,Estándar Presencial,2026-04-15
XFC-04054,1,Estándar Presencial,2026-04-15
XFC-04055,2,Esporádico / Inactivo,2026-04-15
XFC-04056,1,Estándar Presencial,2026-04-15
XFC-04057,1,Estándar Presencial,2026-04-15
XFC-04058,2,Esporádico / Inactivo,2026-04-15
XFC-04059,1,Estándar Presencial,2026-04-15
XFC-04060,1,Estándar Presencial,2026-04-15
XFC-04061,1,Estándar Presencial,2026-04-15
XFC-04062,2,Esporádico / Inactivo,2026-04-15
XFC-04063,2,Esporádico / Inactivo,2026-04-15
XFC-04064,1,Estándar Presencial,2026-04-15
XFC-04065,3,Frecuente Digital,2026-04-15
XFC-04066,2,Esporádico / Inactivo,2026-04-15
XFC-04067,3,Frecuente Digital,2026-04-15
XFC-04068,0,Crónico Alto Valor,2026-04-15
XFC-04069,0,Crónico Alto Valor,2026-04-15
XFC-04070,2,Esporádico / Inactivo,2026-04-15
XFC-04071,1,Estándar Presencial,2026-04-15
XFC-04072,4,Crónico en Riesgo,2026-04-15
XFC-04073,0,Crónico Alto Valor,2026-04-15
XFC-04074,4,Crónico en Riesgo,2026-04-15
XFC-04075,1,Estándar Presencial,2026-04-15
XFC-04076,1,Estándar Presencial,2026-04-15
XFC-04077,1,Estándar Presencial,2026-04-15
XFC-04078,4,Crónico en Riesgo,2026-04-15
XFC-04079,2,Esporádico / Inactivo,2026-04-15
XFC-04080,4,Crónico en Riesgo,2026-04-15
XFC-04081,1,Estándar Presencial,2026-04-15
XFC-04082,1,Estándar Presencial,2026-04-15
XFC-04083,1,Estándar Presencial,2026-04-15
XFC-04084,4,Crónico en Riesgo,2026-04-15
XFC-04085,2,Esporádico / Inactivo,2026-04-15
XFC-04086,1,Estándar Presencial,2026-04-15
XFC-04087,1,Estándar Presencial,2026-04-15
XFC-04088,1,Estándar Presencial,2026-04-15
XFC-04089,1,Estándar Presencial,2026-04-15
XFC-04090,3,Frecuente Digital,2026-04-15
XFC-04091,1,Estándar Presencial,2026-04-15
XFC-04092,0,Crónico Alto Valor,2026-04-15
XFC-04093,3,Frecuente Digital,2026-04-15
XFC-04094,1,Estándar Presencial,2026-04-15
XFC-04095,4,Crónico en Riesgo,2026-04-15
XFC-04096,1,Estándar Presencial,2026-04-15
XFC-04097,0,Crónico Alto Valor,2026-04-15
XFC-04098,1,Estándar Presencial,2026-04-15
XFC-04099,4,Crónico en Riesgo,2026-04-15
XFC-04100,1,Estándar Presencial,2026-04-15
XFC-04101,1,Estándar Presencial,2026-04-15
XFC-04102,4,Crónico en Riesgo,2026-04-15
XFC-04103,2,Esporádico / Inactivo,2026-04-15
XFC-04104,2,Esporádico / Inactivo,2026-04-15
XFC-04105,3,Frecuente Digital,2026-04-15
XFC-04106,3,Frecuente Digital,2026-04-15
XFC-04107,0,Crónico Alto Valor,2026-04-15
XFC-04108,2,Esporádico / Inactivo,2026-04-15
XFC-04109,1,Estándar Presencial,2026-04-15
XFC-04110,3,Frecuente Digital,2026-04-15
XFC-04111,0,Crónico Alto Valor,2026-04-15
XFC-04112,1,Estándar Presencial,2026-04-15
XFC-04113,4,Crónico en Riesgo,2026-04-15
XFC-04114,1,Estándar Presencial,2026-04-15
XFC-04115,2,Esporádico / Inactivo,2026-04-15
XFC-04116,4,Crónico en Riesgo,2026-04-15
XFC-04117,3,Frecuente Digital,2026-04-15
XFC-04118,1,Estándar Presencial,2026-04-15
XFC-04119,0,Crónico Alto Valor,2026-04-15
XFC-04120,2,Esporádico / Inactivo,2026-04-15
XFC-04121,2,Esporádico / Inactivo,2026-04-15
XFC-04122,4,Crónico en Riesgo,2026-04-15
XFC-04123,4,Crónico en Riesgo,2026-04-15
XFC-04124,2,Esporádico / Inactivo,2026-04-15
XFC-04125,1,Estándar Presencial,2026-04-15
XFC-04126,2,Esporádico / Inactivo,2026-04-15
XFC-04127,3,Frecuente Digital,2026-04-15
XFC-04128,2,Esporádico / Inactivo,2026-04-15
XFC-04129,1,Estándar Presencial,2026-04-15
XFC-04130,1,Estándar Presencial,2026-04-15
XFC-04131,1,Estándar Presencial,2026-04-15
XFC-04132,1,Estándar Presencial,2026-04-15
XFC-04133,1,Estándar Presencial,2026-04-15
XFC-04134,0,Crónico Alto Valor,2026-04-15
XFC-04135,1,Estándar Presencial,2026-04-15
XFC-04136,1,Estándar Presencial,2026-04-15
XFC-04137,1,Estándar Presencial,2026-04-15
XFC-04138,4,Crónico en Riesgo,2026-04-15
XFC-04139,0,Crónico Alto Valor,2026-04-15
XFC-04140,1,Estándar Presencial,2026-04-15
XFC-04141,4,Crónico en Riesgo,2026-04-15
XFC-04142,0,Crónico Alto Valor,2026-04-15
XFC-04143,4,Crónico en Riesgo,2026-04-15
XFC-04144,1,Estándar Presencial,2026-04-15
XFC-04145,3,Frecuente Digital,2026-04-15
XFC-04146,4,Crónico en Riesgo,2026-04-15
XFC-04147,4,Crónico en Riesgo,2026-04-15
XFC-04148,4,Crónico en Riesgo,2026-04-15
XFC-04149,1,Estándar Presencial,2026-04-15
XFC-04150,0,Crónico Alto Valor,2026-04-15
XFC-04151,2,Esporádico / Inactivo,2026-04-15
XFC-04152,1,Estándar Presencial,2026-04-15
XFC-04153,4,Crónico en Riesgo,2026-04-15
XFC-04154,2,Esporádico / Inactivo,2026-04-15
XFC-04155,4,Crónico en Riesgo,2026-04-15
XFC-04156,1,Estándar Presencial,2026-04-15
XFC-04157,0,Crónico Alto Valor,2026-04-15
XFC-04158,1,Estándar Presencial,2026-04-15
XFC-04159,2,Esporádico / Inactivo,2026-04-15
XFC-04160,1,Estándar Presencial,2026-04-15
XFC-04161,2,Esporádico / Inactivo,2026-04-15
XFC-04162,0,Crónico Alto Valor,2026-04-15
XFC-04163,1,Estándar Presencial,2026-04-15
XFC-04164,1,Estándar Presencial,2026-04-15
XFC-04165,4,Crónico en Riesgo,2026-04-15
XFC-04166,2,Esporádico / Inactivo,2026-04-15
XFC-04167,4,Crónico en Riesgo,2026-04-15
XFC-04168,0,Crónico Alto Valor,2026-04-15
XFC-04169,4,Crónico en Riesgo,2026-04-15
XFC-04170,1,Estándar Presencial,2026-04-15
XFC-04171,1,Estándar Presencial,2026-04-15
XFC-04172,4,Crónico en Riesgo,2026-04-15
XFC-04173,3,Frecuente Digital,2026-04-15
XFC-04174,3,Frecuente Digital,2026-04-15
XFC-04175,4,Crónico en Riesgo,2026-04-15
XFC-04176,1,Estándar Presencial,2026-04-15
XFC-04177,3,Frecuente Digital,2026-04-15
XFC-04178,3,Frecuente Digital,2026-04-15
XFC-04179,3,Frecuente Digital,2026-04-15
XFC-04180,2,Esporádico / Inactivo,2026-04-15
XFC-04181,2,Esporádico / Inactivo,2026-04-15
XFC-04182,2,Esporádico / Inactivo,2026-04-15
XFC-04183,2,Esporádico / Inactivo,2026-04-15
XFC-04184,1,Estándar Presencial,2026-04-15
XFC-04185,2,Esporádico / Inactivo,2026-04-15
XFC-04186,1,Estándar Presencial,2026-04-15
XFC-04187,3,Frecuente Digital,2026-04-15
XFC-04188,1,Estándar Presencial,2026-04-15
XFC-04189,3,Frecuente Digital,2026-04-15
XFC-04190,1,Estándar Presencial,2026-04-15
XFC-04191,4,Crónico en Riesgo,2026-04-15
XFC-04192,1,Estándar Presencial,2026-04-15
XFC-04193,2,Esporádico / Inactivo,2026-04-15
XFC-04194,2,Esporádico / Inactivo,2026-04-15
XFC-04195,1,Estándar Presencial,2026-04-15
XFC-04196,0,Crónico Alto Valor,2026-04-15
XFC-04197,1,Estándar Presencial,2026-04-15
XFC-04198,0,Crónico Alto Valor,2026-04-15
XFC-04199,4,Crónico en Riesgo,2026-04-15
XFC-04200,1,Estándar Presencial,2026-04-15
XFC-04201,2,Esporádico / Inactivo,2026-04-15
XFC-04202,1,Estándar Presencial,2026-04-15
XFC-04203,0,Crónico Alto Valor,2026-04-15
XFC-04204,0,Crónico Alto Valor,2026-04-15
XFC-04205,0,Crónico Alto Valor,2026-04-15
XFC-04206,1,Estándar Presencial,2026-04-15
XFC-04207,0,Crónico Alto Valor,2026-04-15
XFC-04208,4,Crónico en Riesgo,2026-04-15
XFC-04209,1,Estándar Presencial,2026-04-15
XFC-04210,2,Esporádico / Inactivo,2026-04-15
XFC-04211,4,Crónico en Riesgo,2026-04-15
XFC-04212,4,Crónico en Riesgo,2026-04-15
XFC-04213,1,Estándar Presencial,2026-04-15
XFC-04214,1,Estándar Presencial,2026-04-15
XFC-04215,2,Esporádico / Inactivo,2026-04-15
XFC-04216,0,Crónico Alto Valor,2026-04-15
XFC-04217,1,Estándar Presencial,2026-04-15
XFC-04218,4,Crónico en Riesgo,2026-04-15
XFC-04219,3,Frecuente Digital,2026-04-15
XFC-04220,2,Esporádico / Inactivo,2026-04-15
XFC-04221,1,Estándar Presencial,2026-04-15
XFC-04222,0,Crónico Alto Valor,2026-04-15
XFC-04223,3,Frecuente Digital,2026-04-15
XFC-04224,1,Estándar Presencial,2026-04-15
XFC-04225,1,Estándar Presencial,2026-04-15
XFC-04226,1,Estándar Presencial,2026-04-15
XFC-04227,1,Estándar Presencial,2026-04-15
XFC-04228,0,Crónico Alto Valor,2026-04-15
XFC-04229,4,Crónico en Riesgo,2026-04-15
XFC-04230,4,Crónico en Riesgo,2026-04-15
XFC-04231,3,Frecuente Digital,2026-04-15
XFC-04232,1,Estándar Presencial,2026-04-15
XFC-04233,1,Estándar Presencial,2026-04-15
XFC-04234,2,Esporádico / Inactivo,2026-04-15
XFC-04235,3,Frecuente Digital,2026-04-15
XFC-04236,3,Frecuente Digital,2026-04-15
XFC-04237,1,Estándar Presencial,2026-04-15
XFC-04238,0,Crónico Alto Valor,2026-04-15
XFC-04239,1,Estándar Presencial,2026-04-15
XFC-04240,2,Esporádico / Inactivo,2026-04-15
XFC-04241,3,Frecuente Digital,2026-04-15
XFC-04242,4,Crónico en Riesgo,2026-04-15
XFC-04243,4,Crónico en Riesgo,2026-04-15
XFC-04244,4,Crónico en Riesgo,2026-04-15
XFC-04245,1,Estándar Presencial,2026-04-15
XFC-04246,0,Crónico Alto Valor,2026-04-15
XFC-04247,1,Estándar Presencial,2026-04-15
XFC-04248,0,Crónico Alto Valor,2026-04-15
XFC-04249,1,Estándar Presencial,2026-04-15
XFC-04250,1,Estándar Presencial,2026-04-15
XFC-04251,1,Estándar Presencial,2026-04-15
XFC-04252,1,Estándar Presencial,2026-04-15
XFC-04253,1,Estándar Presencial,2026-04-15
XFC-04254,2,Esporádico / Inactivo,2026-04-15
XFC-04255,1,Estándar Presencial,2026-04-15
XFC-04256,0,Crónico Alto Valor,2026-04-15
XFC-04257,1,Estándar Presencial,2026-04-15
XFC-04258,2,Esporádico / Inactivo,2026-04-15
XFC-04259,2,Esporádico / Inactivo,2026-04-15
XFC-04260,1,Estándar Presencial,2026-04-15
XFC-04261,3,Frecuente Digital,2026-04-15
XFC-04262,0,Crónico Alto Valor,2026-04-15
XFC-04263,4,Crónico en Riesgo,2026-04-15
XFC-04264,4,Crónico en Riesgo,2026-04-15
XFC-04265,1,Estándar Presencial,2026-04-15
XFC-04266,1,Estándar Presencial,2026-04-15
XFC-04267,1,Estándar Presencial,2026-04-15
XFC-04268,4,Crónico en Riesgo,2026-04-15
XFC-04269,4,Crónico en Riesgo,2026-04-15
XFC-04270,2,Esporádico / Inactivo,2026-04-15
XFC-04271,4,Crónico en Riesgo,2026-04-15
XFC-04272,1,Estándar Presencial,2026-04-15
XFC-04273,3,Frecuente Digital,2026-04-15
XFC-04274,4,Crónico en Riesgo,2026-04-15
XFC-04275,4,Crónico en Riesgo,2026-04-15
XFC-04276,4,Crónico en Riesgo,2026-04-15
XFC-04277,1,Estándar Presencial,2026-04-15
XFC-04278,1,Estándar Presencial,2026-04-15
XFC-04279,0,Crónico Alto Valor,2026-04-15
XFC-04280,4,Crónico en Riesgo,2026-04-15
XFC-04281,1,Estándar Presencial,2026-04-15
XFC-04282,2,Esporádico / Inactivo,2026-04-15
XFC-04283,0,Crónico Alto Valor,2026-04-15
XFC-04284,2,Esporádico / Inactivo,2026-04-15
XFC-04285,1,Estándar Presencial,2026-04-15
XFC-04286,4,Crónico en Riesgo,2026-04-15
XFC-04287,0,Crónico Alto Valor,2026-04-15
XFC-04288,1,Estándar Presencial,2026-04-15
XFC-04289,4,Crónico en Riesgo,2026-04-15
XFC-04290,3,Frecuente Digital,2026-04-15
XFC-04291,4,Crónico en Riesgo,2026-04-15
XFC-04292,1,Estándar Presencial,2026-04-15
XFC-04293,1,Estándar Presencial,2026-04-15
XFC-04294,1,Estándar Presencial,2026-04-15
XFC-04295,2,Esporádico / Inactivo,2026-04-15
XFC-04296,1,Estándar Presencial,2026-04-15
XFC-04297,2,Esporádico / Inactivo,2026-04-15
XFC-04298,0,Crónico Alto Valor,2026-04-15
XFC-04299,1,Estándar Presencial,2026-04-15
XFC-04300,0,Crónico Alto Valor,2026-04-15
XFC-04301,4,Crónico en Riesgo,2026-04-15
XFC-04302,0,Crónico Alto Valor,2026-04-15
XFC-04303,4,Crónico en Riesgo,2026-04-15
XFC-04304,3,Frecuente Digital,2026-04-15
XFC-04305,1,Estándar Presencial,2026-04-15
XFC-04306,0,Crónico Alto Valor,2026-04-15
XFC-04307,4,Crónico en Riesgo,2026-04-15
XFC-04308,2,Esporádico / Inactivo,2026-04-15
XFC-04309,0,Crónico Alto Valor,2026-04-15
XFC-04310,0,Crónico Alto Valor,2026-04-15
XFC-04311,3,Frecuente Digital,2026-04-15
XFC-04312,1,Estándar Presencial,2026-04-15
XFC-04313,1,Estándar Presencial,2026-04-15
XFC-04314,4,Crónico en Riesgo,2026-04-15
XFC-04315,1,Estándar Presencial,2026-04-15
XFC-04316,3,Frecuente Digital,2026-04-15
XFC-04317,0,Crónico Alto Valor,2026-04-15
XFC-04318,1,Estándar Presencial,2026-04-15
XFC-04319,4,Crónico en Riesgo,2026-04-15
XFC-04320,1,Estándar Presencial,2026-04-15
XFC-04321,1,Estándar Presencial,2026-04-15
XFC-04322,1,Estándar Presencial,2026-04-15
XFC-04323,0,Crónico Alto Valor,2026-04-15
XFC-04324,1,Estándar Presencial,2026-04-15
XFC-04325,1,Estándar Presencial,2026-04-15
XFC-04326,2,Esporádico / Inactivo,2026-04-15
XFC-04327,3,Frecuente Digital,2026-04-15
XFC-04328,1,Estándar Presencial,2026-04-15
XFC-04329,1,Estándar Presencial,2026-04-15
XFC-04330,3,Frecuente Digital,2026-04-15
XFC-04331,1,Estándar Presencial,2026-04-15
XFC-04332,1,Estándar Presencial,2026-04-15
XFC-04333,0,Crónico Alto Valor,2026-04-15
XFC-04334,2,Esporádico / Inactivo,2026-04-15
XFC-04335,4,Crónico en Riesgo,2026-04-15
XFC-04336,1,Estándar Presencial,2026-04-15
XFC-04337,4,Crónico en Riesgo,2026-04-15
XFC-04338,1,Estándar Presencial,2026-04-15
XFC-04339,3,Frecuente Digital,2026-04-15
XFC-04340,1,Estándar Presencial,2026-04-15
XFC-04341,3,Frecuente Digital,2026-04-15
XFC-04342,4,Crónico en Riesgo,2026-04-15
XFC-04343,3,Frecuente Digital,2026-04-15
XFC-04344,3,Frecuente Digital,2026-04-15
XFC-04345,1,Estándar Presencial,2026-04-15
XFC-04346,1,Estándar Presencial,2026-04-15
XFC-04347,1,Estándar Presencial,2026-04-15
XFC-04348,4,Crónico en Riesgo,2026-04-15
XFC-04349,2,Esporádico / Inactivo,2026-04-15
XFC-04350,0,Crónico Alto Valor,2026-04-15
XFC-04351,4,Crónico en Riesgo,2026-04-15
XFC-04352,1,Estándar Presencial,2026-04-15
XFC-04353,3,Frecuente Digital,2026-04-15
XFC-04354,2,Esporádico / Inactivo,2026-04-15
XFC-04355,1,Estándar Presencial,2026-04-15
XFC-04356,3,Frecuente Digital,2026-04-15
XFC-04357,4,Crónico en Riesgo,2026-04-15
XFC-04358,2,Esporádico / Inactivo,2026-04-15
XFC-04359,1,Estándar Presencial,2026-04-15
XFC-04360,2,Esporádico / Inactivo,2026-04-15
XFC-04361,0,Crónico Alto Valor,2026-04-15
XFC-04362,0,Crónico Alto Valor,2026-04-15
XFC-04363,2,Esporádico / Inactivo,2026-04-15
XFC-04364,0,Crónico Alto Valor,2026-04-15
XFC-04365,1,Estándar Presencial,2026-04-15
XFC-04366,1,Estándar Presencial,2026-04-15
XFC-04367,1,Estándar Presencial,2026-04-15
XFC-04368,4,Crónico en Riesgo,2026-04-15
XFC-04369,1,Estándar Presencial,2026-04-15
XFC-04370,4,Crónico en Riesgo,2026-04-15
XFC-04371,4,Crónico en Riesgo,2026-04-15
XFC-04372,2,Esporádico / Inactivo,2026-04-15
XFC-04373,2,Esporádico / Inactivo,2026-04-15
XFC-04374,0,Crónico Alto Valor,2026-04-15
XFC-04375,1,Estándar Presencial,2026-04-15
XFC-04376,2,Esporádico / Inactivo,2026-04-15
XFC-04377,1,Estándar Presencial,2026-04-15
XFC-04378,2,Esporádico / Inactivo,2026-04-15
XFC-04379,0,Crónico Alto Valor,2026-04-15
XFC-04380,1,Estándar Presencial,2026-04-15
XFC-04381,0,Crónico Alto Valor,2026-04-15
XFC-04382,4,Crónico en Riesgo,2026-04-15
XFC-04383,1,Estándar Presencial,2026-04-15
XFC-04384,0,Crónico Alto Valor,2026-04-15
XFC-04385,0,Crónico Alto Valor,2026-04-15
XFC-04386,1,Estándar Presencial,2026-04-15
XFC-04387,2,Esporádico / Inactivo,2026-04-15
XFC-04388,1,Estándar Presencial,2026-04-15
XFC-04389,2,Esporádico / Inactivo,2026-04-15
XFC-04390,1,Estándar Presencial,2026-04-15
XFC-04391,0,Crónico Alto Valor,2026-04-15
XFC-04392,3,Frecuente Digital,2026-04-15
XFC-04393,1,Estándar Presencial,2026-04-15
XFC-04394,2,Esporádico / Inactivo,2026-04-15
XFC-04395,1,Estándar Presencial,2026-04-15
XFC-04396,1,Estándar Presencial,2026-04-15
XFC-04397,1,Estándar Presencial,2026-04-15
XFC-04398,2,Esporádico / Inactivo,2026-04-15
XFC-04399,1,Estándar Presencial,2026-04-15
XFC-04400,2,Esporádico / Inactivo,2026-04-15
XFC-04401,1,Estándar Presencial,2026-04-15
XFC-04402,2,Esporádico / Inactivo,2026-04-15
XFC-04403,1,Estándar Presencial,2026-04-15
XFC-04404,1,Estándar Presencial,2026-04-15
XFC-04405,1,Estándar Presencial,2026-04-15
XFC-04406,4,Crónico en Riesgo,2026-04-15
XFC-04407,4,Crónico en Riesgo,2026-04-15
XFC-04408,3,Frecuente Digital,2026-04-15
XFC-04409,3,Frecuente Digital,2026-04-15
XFC-04410,2,Esporádico / Inactivo,2026-04-15
XFC-04411,4,Crónico en Riesgo,2026-04-15
XFC-04412,0,Crónico Alto Valor,2026-04-15
XFC-04413,4,Crónico en Riesgo,2026-04-15
XFC-04414,4,Crónico en Riesgo,2026-04-15
XFC-04415,1,Estándar Presencial,2026-04-15
XFC-04416,3,Frecuente Digital,2026-04-15
XFC-04417,1,Estándar Presencial,2026-04-15
XFC-04418,2,Esporádico / Inactivo,2026-04-15
XFC-04419,1,Estándar Presencial,2026-04-15
XFC-04420,0,Crónico Alto Valor,2026-04-15
XFC-04421,1,Estándar Presencial,2026-04-15
XFC-04422,2,Esporádico / Inactivo,2026-04-15
XFC-04423,4,Crónico en Riesgo,2026-04-15
XFC-04424,2,Esporádico / Inactivo,2026-04-15
XFC-04425,4,Crónico en Riesgo,2026-04-15
XFC-04426,1,Estándar Presencial,2026-04-15
XFC-04427,2,Esporádico / Inactivo,2026-04-15
XFC-04428,1,Estándar Presencial,2026-04-15
XFC-04429,1,Estándar Presencial,2026-04-15
XFC-04430,0,Crónico Alto Valor,2026-04-15
XFC-04431,1,Estándar Presencial,2026-04-15
XFC-04432,1,Estándar Presencial,2026-04-15
XFC-04433,3,Frecuente Digital,2026-04-15
XFC-04434,0,Crónico Alto Valor,2026-04-15
XFC-04435,2,Esporádico / Inactivo,2026-04-15
XFC-04436,3,Frecuente Digital,2026-04-15
XFC-04437,1,Estándar Presencial,2026-04-15
XFC-04438,1,Estándar Presencial,2026-04-15
XFC-04439,1,Estándar Presencial,2026-04-15
XFC-04440,2,Esporádico / Inactivo,2026-04-15
XFC-04441,1,Estándar Presencial,2026-04-15
XFC-04442,1,Estándar Presencial,2026-04-15
XFC-04443,1,Estándar Presencial,2026-04-15
XFC-04444,3,Frecuente Digital,2026-04-15
XFC-04445,3,Frecuente Digital,2026-04-15
XFC-04446,0,Crónico Alto Valor,2026-04-15
XFC-04447,0,Crónico Alto Valor,2026-04-15
