customer_id,probabilidad_churn,riesgo_churn,churn_real,fecha_scoring
XFC-04248,0.1606,Muy Bajo,0,2026-04-15
XFC-04249,0.7096,Alto,1,2026-04-15
XFC-04250,0.9525,Crítico,1,2026-04-15
XFC-04251,0.514,Medio,0,2026-04-15
XFC-04252,0.4618,Medio,0,2026-04-15
XFC-04253,0.9617,Crítico,1,2026-04-15
XFC-04254,0.8523,Crítico,1,2026-04-15
XFC-04255,0.6805,Alto,0,2026-04-15
XFC-04256,0.1484,Muy Bajo,1,2026-04-15
XFC-04257,0.6377,Alto,0,2026-04-15
XFC-04258,0.7675,Alto,1,2026-04-15
XFC-04259,0.7475,Alto,1,2026-04-15
XFC-04260,0.8515,Crítico,1,2026-04-15
XFC-04261,0.9294,Crítico,1,2026-04-15
XFC-04262,0.0531,Muy Bajo,0,2026-04-15
XFC-04263,0.5366,Medio,1,2026-04-15
XFC-04264,0.8272,Crítico,1,2026-04-15
XFC-04265,0.8717,Crítico,1,2026-04-15
XFC-04266,0.3345,Bajo,0,2026-04-15
XFC-04267,0.5186,Medio,0,2026-04-15
XFC-04268,0.2543,Bajo,0,2026-04-15
XFC-04269,0.1191,Muy Bajo,0,2026-04-15
XFC-04270,0.3779,Bajo,0,2026-04-15
XFC-04271,0.184,Muy Bajo,0,2026-04-15
XFC-04272,0.9232,Crítico,1,2026-04-15
XFC-04273,0.0067,Muy Bajo,0,2026-04-15
XFC-04274,0.1629,Muy Bajo,0,2026-04-15
XFC-04275,0.3666,Bajo,0,2026-04-15
XFC-04276,0.554,Medio,1,2026-04-15
XFC-04277,0.6001,Alto,1,2026-04-15
XFC-04278,0.6479,Alto,1,2026-04-15
XFC-04279,0.1586,Muy Bajo,0,2026-04-15
XFC-04280,0.1607,Muy Bajo,0,2026-04-15
XFC-04281,0.379,Bajo,0,2026-04-15
XFC-04282,0.2381,Bajo,0,2026-04-15
XFC-04283,0.0926,Muy Bajo,0,2026-04-15
XFC-04284,0.7751,Alto,1,2026-04-15
XFC-04285,0.9452,Crítico,1,2026-04-15
XFC-04286,0.1069,Muy Bajo,0,2026-04-15
XFC-04287,0.046,Muy Bajo,0,2026-04-15
XFC-04288,0.7645,Alto,1,2026-04-15
XFC-04289,0.3058,Bajo,0,2026-04-15
XFC-04290,0.0124,Muy Bajo,0,2026-04-15
XFC-04291,0.4115,Medio,1,2026-04-15
XFC-04292,0.8373,Crítico,1,2026-04-15
XFC-04293,0.8365,Crítico,1,2026-04-15
XFC-04294,0.67,Alto,1,2026-04-15
XFC-04295,0.8841,Crítico,1,2026-04-15
XFC-04296,0.648,Alto,1,2026-04-15
XFC-04297,0.5369,Medio,1,2026-04-15
XFC-04298,0.1053,Muy Bajo,0,2026-04-15
XFC-04299,0.8136,Crítico,1,2026-04-15
XFC-04300,0.0259,Muy Bajo,0,2026-04-15
XFC-04301,0.0899,Muy Bajo,0,2026-04-15
XFC-04302,0.1747,Muy Bajo,0,2026-04-15
XFC-04303,0.182,Muy Bajo,0,2026-04-15
XFC-04304,0.0103,Muy Bajo,0,2026-04-15
XFC-04305,0.8953,Crítico,1,2026-04-15
XFC-04306,0.0406,Muy Bajo,0,2026-04-15
XFC-04307,0.5423,Medio,0,2026-04-15
XFC-04308,0.9112,Crítico,1,2026-04-15
XFC-04309,0.1054,Muy Bajo,0,2026-04-15
XFC-04310,0.0828,Muy Bajo,0,2026-04-15
XFC-04311,0.9273,Crítico,1,2026-04-15
XFC-04312,0.9001,Crítico,1,2026-04-15
XFC-04313,0.5902,Medio,0,2026-04-15
XFC-04314,0.1545,Muy Bajo,0,2026-04-15
XFC-04315,0.7674,Alto,1,2026-04-15
XFC-04316,0.0091,Muy Bajo,0,2026-04-15
XFC-04317,0.0364,Muy Bajo,0,2026-04-15
XFC-04318,0.9403,Crítico,1,2026-04-15
XFC-04319,0.4118,Medio,1,2026-04-15
XFC-04320,0.7909,Alto,0,2026-04-15
XFC-04321,0.5636,Medio,0,2026-04-15
XFC-04322,0.5759,Medio,0,2026-04-15
XFC-04323,0.05,Muy Bajo,0,2026-04-15
XFC-04324,0.9208,Crítico,1,2026-04-15
XFC-04325,0.9169,Crítico,1,2026-04-15
XFC-04326,0.3284,Bajo,0,2026-04-15
XFC-04327,0.9512,Crítico,1,2026-04-15
XFC-04328,0.4464,Medio,1,2026-04-15
XFC-04329,0.3126,Bajo,0,2026-04-15
XFC-04330,0.0079,Muy Bajo,0,2026-04-15
XFC-04331,0.4613,Medio,1,2026-04-15
XFC-04332,0.8821,Crítico,1,2026-04-15
XFC-04333,0.1146,Muy Bajo,0,2026-04-15
XFC-04334,0.934,Crítico,1,2026-04-15
XFC-04335,0.2253,Bajo,0,2026-04-15
XFC-04336,0.9174,Crítico,1,2026-04-15
XFC-04337,0.0613,Muy Bajo,0,2026-04-15
XFC-04338,0.7938,Alto,1,2026-04-15
XFC-04339,0.0122,Muy Bajo,0,2026-04-15
XFC-04340,0.9384,Crítico,1,2026-04-15
XFC-04341,0.0075,Muy Bajo,0,2026-04-15
XFC-04342,0.1053,Muy Bajo,0,2026-04-15
XFC-04343,0.9153,Crítico,1,2026-04-15
XFC-04344,0.0104,Muy Bajo,0,2026-04-15
XFC-04345,0.4853,Medio,0,2026-04-15
XFC-04346,0.6749,Alto,1,2026-04-15
XFC-04347,0.632,Alto,0,2026-04-15
XFC-04348,0.2554,Bajo,0,2026-04-15
XFC-04349,0.1703,Muy Bajo,0,2026-04-15
XFC-04350,0.1084,Muy Bajo,0,2026-04-15
XFC-04351,0.0574,Muy Bajo,0,2026-04-15
XFC-04352,0.5665,Medio,1,2026-04-15
XFC-04353,0.01,Muy Bajo,0,2026-04-15
XFC-04354,0.8047,Crítico,1,2026-04-15
XFC-04355,0.9399,Crítico,1,2026-04-15
XFC-04356,0.0095,Muy Bajo,0,2026-04-15
XFC-04357,0.1239,Muy Bajo,0,2026-04-15
XFC-04358,0.3183,Bajo,0,2026-04-15
XFC-04359,0.5924,Medio,1,2026-04-15
XFC-04360,0.817,Crítico,1,2026-04-15
XFC-04361,0.0502,Muy Bajo,0,2026-04-15
XFC-04362,0.0895,Muy Bajo,0,2026-04-15
XFC-04363,0.4654,Medio,1,2026-04-15
XFC-04364,0.0681,Muy Bajo,0,2026-04-15
XFC-04365,0.915,Crítico,0,2026-04-15
XFC-04366,0.8722,Crítico,1,2026-04-15
XFC-04367,0.8377,Crítico,1,2026-04-15
XFC-04368,0.167,Muy Bajo,0,2026-04-15
XFC-04369,0.8935,Crítico,1,2026-04-15
XFC-04370,0.1259,Muy Bajo,0,2026-04-15
XFC-04371,0.071,Muy Bajo,0,2026-04-15
XFC-04372,0.3633,Bajo,0,2026-04-15
XFC-04373,0.3617,Bajo,0,2026-04-15
XFC-04374,0.147,Muy Bajo,0,2026-04-15
XFC-04375,0.5823,Medio,1,2026-04-15
XFC-04376,0.8348,Crítico,0,2026-04-15
XFC-04377,0.9169,Crítico,1,2026-04-15
XFC-04378,0.9338,Crítico,1,2026-04-15
XFC-04379,0.1113,Muy Bajo,0,2026-04-15
XFC-04380,0.699,Alto,0,2026-04-15
XFC-04381,0.0442,Muy Bajo,1,2026-04-15
XFC-04382,0.8018,Crítico,1,2026-04-15
XFC-04383,0.9104,Crítico,1,2026-04-15
XFC-04384,0.0656,Muy Bajo,0,2026-04-15
XFC-04385,0.0371,Muy Bajo,0,2026-04-15
XFC-04386,0.6934,Alto,0,2026-04-15
XFC-04387,0.972,Crítico,1,2026-04-15
XFC-04388,0.9516,Crítico,1,2026-04-15
XFC-04389,0.8925,Crítico,1,2026-04-15
XFC-04390,0.8471,Crítico,1,2026-04-15
XFC-04391,0.0863,Muy Bajo,0,2026-04-15
XFC-04392,0.0094,Muy Bajo,0,2026-04-15
XFC-04393,0.5805,Medio,0,2026-04-15
XFC-04394,0.773,Alto,1,2026-04-15
XFC-04395,0.5234,Medio,0,2026-04-15
XFC-04396,0.3788,Bajo,0,2026-04-15
XFC-04397,0.8054,Crítico,1,2026-04-15
XFC-04398,0.9391,Crítico,1,2026-04-15
XFC-04399,0.2941,Bajo,0,2026-04-15
XFC-04400,0.7968,Alto,1,2026-04-15
XFC-04401,0.4161,Medio,0,2026-04-15
XFC-04402,0.5271,Medio,0,2026-04-15
XFC-04403,0.7365,Alto,1,2026-04-15
XFC-04404,0.7803,Alto,1,2026-04-15
XFC-04405,0.8963,Crítico,1,2026-04-15
XFC-04406,0.1173,Muy Bajo,0,2026-04-15
XFC-04407,0.1619,Muy Bajo,0,2026-04-15
XFC-04408,0.0111,Muy Bajo,0,2026-04-15
XFC-04409,0.0103,Muy Bajo,0,2026-04-15
XFC-04410,0.9022,Crítico,1,2026-04-15
XFC-04411,0.0834,Muy Bajo,0,2026-04-15
XFC-04412,0.0601,Muy Bajo,0,2026-04-15
XFC-04413,0.105,Muy Bajo,0,2026-04-15
XFC-04414,0.6995,Alto,1,2026-04-15
XFC-04415,0.3441,Bajo,0,2026-04-15
XFC-04416,0.0084,Muy Bajo,0,2026-04-15
XFC-04417,0.0679,Muy Bajo,0,2026-04-15
XFC-04418,0.2179,Bajo,0,2026-04-15
XFC-04419,0.5737,Medio,1,2026-04-15
XFC-04420,0.3826,Bajo,1,2026-04-15
XFC-04421,0.6706,Alto,1,2026-04-15
XFC-04422,0.7667,Alto,1,2026-04-15
XFC-04423,0.2136,Bajo,0,2026-04-15
XFC-04424,0.9513,Crítico,1,2026-04-15
XFC-04425,0.4584,Medio,1,2026-04-15
XFC-04426,0.4481,Medio,0,2026-04-15
XFC-04427,0.4349,Medio,0,2026-04-15
XFC-04428,0.5899,Medio,0,2026-04-15
XFC-04429,0.6497,Alto,0,2026-04-15
XFC-04430,0.0849,Muy Bajo,0,2026-04-15
XFC-04431,0.7839,Alto,1,2026-04-15
XFC-04432,0.9266,Crítico,1,2026-04-15
XFC-04433,0.0074,Muy Bajo,0,2026-04-15
XFC-04434,0.0423,Muy Bajo,0,2026-04-15
XFC-04435,0.6154,Alto,1,2026-04-15
XFC-04436,0.0018,Muy Bajo,0,2026-04-15
XFC-04437,0.7606,Alto,1,2026-04-15
XFC-04438,0.5875,Medio,1,2026-04-15
XFC-04439,0.67,Alto,1,2026-04-15
XFC-04440,0.9292,Crítico,1,2026-04-15
XFC-04441,0.9353,Crítico,1,2026-04-15
XFC-04442,0.8931,Crítico,1,2026-04-15
XFC-04443,0.5988,Medio,0,2026-04-15
XFC-04444,0.9439,Crítico,1,2026-04-15
XFC-04445,0.0061,Muy Bajo,0,2026-04-15
XFC-04446,0.2858,Bajo,1,2026-04-15
XFC-04447,0.0271,Muy Bajo,0,2026-04-15
XFC-04448,0.6945,Alto,0,2026-04-15
XFC-04449,0.3505,Bajo,0,2026-04-15
XFC-04450,0.9697,Crítico,1,2026-04-15
XFC-04451,0.8764,Crítico,1,2026-04-15
XFC-04452,0.9453,Crítico,1,2026-04-15
XFC-04453,0.7589,Alto,0,2026-04-15
XFC-04454,0.1091,Muy Bajo,0,2026-04-15
XFC-04455,0.9239,Crítico,1,2026-04-15
XFC-04456,0.7791,Alto,1,2026-04-15
XFC-04457,0.3571,Bajo,0,2026-04-15
XFC-04458,0.7315,Alto,1,2026-04-15
XFC-04459,0.9132,Crítico,1,2026-04-15
XFC-04460,0.9035,Crítico,1,2026-04-15
XFC-04461,0.5145,Medio,0,2026-04-15
XFC-04462,0.7128,Alto,1,2026-04-15
XFC-04463,0.8314,Crítico,1,2026-04-15
XFC-04464,0.2656,Bajo,0,2026-04-15
XFC-04465,0.6495,Alto,1,2026-04-15
XFC-04466,0.8861,Crítico,1,2026-04-15
XFC-04467,0.0082,Muy Bajo,0,2026-04-15
XFC-04468,0.0588,Muy Bajo,0,2026-04-15
XFC-04469,0.8973,Crítico,1,2026-04-15
XFC-04470,0.4434,Medio,1,2026-04-15
XFC-04471,0.0082,Muy Bajo,0,2026-04-15
XFC-04472,0.2141,Bajo,0,2026-04-15
XFC-04473,0.9377,Crítico,1,2026-04-15
XFC-04474,0.9616,Crítico,1,2026-04-15
XFC-04475,0.8934,Crítico,1,2026-04-15
XFC-04476,0.0868,Muy Bajo,0,2026-04-15
XFC-04477,0.4033,Medio,0,2026-04-15
XFC-04478,0.0051,Muy Bajo,0,2026-04-15
XFC-04479,0.4063,Medio,0,2026-04-15
XFC-04480,0.7721,Alto,1,2026-04-15
XFC-04481,0.9585,Crítico,1,2026-04-15
XFC-04482,0.0807,Muy Bajo,0,2026-04-15
XFC-04483,0.6121,Alto,1,2026-04-15
XFC-04484,0.8016,Crítico,1,2026-04-15
XFC-04485,0.8092,Crítico,1,2026-04-15
XFC-04486,0.9048,Crítico,1,2026-04-15
XFC-04487,0.0042,Muy Bajo,0,2026-04-15
XFC-04488,0.947,Crítico,1,2026-04-15
XFC-04489,0.1524,Muy Bajo,0,2026-04-15
XFC-04490,0.1311,Muy Bajo,0,2026-04-15
XFC-04491,0.1623,Muy Bajo,0,2026-04-15
XFC-04492,0.3221,Bajo,0,2026-04-15
XFC-04493,0.4321,Medio,0,2026-04-15
XFC-04494,0.9037,Crítico,1,2026-04-15
XFC-04495,0.8376,Crítico,1,2026-04-15
XFC-04496,0.686,Alto,1,2026-04-15
XFC-04497,0.0076,Muy Bajo,0,2026-04-15
XFC-04498,0.3936,Bajo,1,2026-04-15
XFC-04499,0.0743,Muy Bajo,0,2026-04-15
XFC-04500,0.9058,Crítico,1,2026-04-15
XFC-04501,0.6501,Alto,1,2026-04-15
XFC-04502,0.0524,Muy Bajo,0,2026-04-15
XFC-04503,0.1445,Muy Bajo,0,2026-04-15
XFC-04504,0.1042,Muy Bajo,0,2026-04-15
XFC-04505,0.1206,Muy Bajo,0,2026-04-15
XFC-04506,0.7929,Alto,1,2026-04-15
XFC-04507,0.0087,Muy Bajo,0,2026-04-15
XFC-04508,0.4301,Medio,1,2026-04-15
XFC-04509,0.0054,Muy Bajo,0,2026-04-15
XFC-04510,0.8974,Crítico,1,2026-04-15
XFC-04511,0.0104,Muy Bajo,0,2026-04-15
XFC-04512,0.5798,Medio,0,2026-04-15
XFC-04513,0.89,Crítico,1,2026-04-15
XFC-04514,0.5566,Medio,0,2026-04-15
XFC-04515,0.0449,Muy Bajo,0,2026-04-15
XFC-04516,0.3044,Bajo,0,2026-04-15
XFC-04517,0.4623,Medio,0,2026-04-15
XFC-04518,0.736,Alto,1,2026-04-15
XFC-04519,0.008,Muy Bajo,0,2026-04-15
XFC-04520,0.0196,Muy Bajo,0,2026-04-15
XFC-04521,0.7284,Alto,1,2026-04-15
XFC-04522,0.6546,Alto,1,2026-04-15
XFC-04523,0.2223,Bajo,0,2026-04-15
XFC-04524,0.0071,Muy Bajo,0,2026-04-15
XFC-04525,0.0396,Muy Bajo,0,2026-04-15
XFC-04526,0.1121,Muy Bajo,0,2026-04-15
XFC-04527,0.3693,Bajo,0,2026-04-15
XFC-04528,0.0059,Muy Bajo,0,2026-04-15
XFC-04529,0.0077,Muy Bajo,0,2026-04-15
XFC-04530,0.8432,Crítico,1,2026-04-15
XFC-04531,0.6456,Alto,1,2026-04-15
XFC-04532,0.2085,Bajo,0,2026-04-15
XFC-04533,0.2376,Bajo,0,2026-04-15
XFC-04534,0.9511,Crítico,1,2026-04-15
XFC-04535,0.4474,Medio,1,2026-04-15
XFC-04536,0.8426,Crítico,1,2026-04-15
XFC-04537,0.3325,Bajo,0,2026-04-15
XFC-04538,0.008,Muy Bajo,0,2026-04-15
XFC-04539,0.0971,Muy Bajo,0,2026-04-15
XFC-04540,0.1958,Muy Bajo,0,2026-04-15
XFC-04541,0.7277,Alto,1,2026-04-15
XFC-04542,0.4755,Medio,1,2026-04-15
XFC-04543,0.8438,Crítico,1,2026-04-15
XFC-04544,0.3301,Bajo,0,2026-04-15
XFC-04545,0.32,Bajo,0,2026-04-15
XFC-04546,0.0076,Muy Bajo,0,2026-04-15
XFC-04547,0.6985,Alto,1,2026-04-15
XFC-04548,0.6768,Alto,0,2026-04-15
XFC-04549,0.1144,Muy Bajo,0,2026-04-15
XFC-04550,0.0727,Muy Bajo,0,2026-04-15
XFC-04551,0.5341,Medio,1,2026-04-15
XFC-04552,0.0096,Muy Bajo,0,2026-04-15
XFC-04553,0.9399,Crítico,1,2026-04-15
XFC-04554,0.1021,Muy Bajo,0,2026-04-15
XFC-04555,0.1799,Muy Bajo,1,2026-04-15
XFC-04556,0.5844,Medio,1,2026-04-15
XFC-04557,0.5758,Medio,1,2026-04-15
XFC-04558,0.793,Alto,1,2026-04-15
XFC-04559,0.1476,Muy Bajo,0,2026-04-15
XFC-04560,0.8458,Crítico,1,2026-04-15
XFC-04561,0.2188,Bajo,0,2026-04-15
XFC-04562,0.9455,Crítico,1,2026-04-15
XFC-04563,0.3756,Bajo,0,2026-04-15
XFC-04564,0.2652,Bajo,1,2026-04-15
XFC-04565,0.2829,Bajo,0,2026-04-15
XFC-04566,0.0062,Muy Bajo,0,2026-04-15
XFC-04567,0.6377,Alto,1,2026-04-15
XFC-04568,0.9058,Crítico,1,2026-04-15
XFC-04569,0.822,Crítico,1,2026-04-15
XFC-04570,0.1734,Muy Bajo,0,2026-04-15
XFC-04571,0.9619,Crítico,1,2026-04-15
XFC-04572,0.686,Alto,0,2026-04-15
XFC-04573,0.334,Bajo,0,2026-04-15
XFC-04574,0.013,Muy Bajo,0,2026-04-15
XFC-04575,0.739,Alto,1,2026-04-15
XFC-04576,0.0131,Muy Bajo,0,2026-04-15
XFC-04577,0.7807,Alto,1,2026-04-15
XFC-04578,0.223,Bajo,0,2026-04-15
XFC-04579,0.772,Alto,1,2026-04-15
XFC-04580,0.7072,Alto,1,2026-04-15
XFC-04581,0.3827,Bajo,1,2026-04-15
XFC-04582,0.7132,Alto,1,2026-04-15
XFC-04583,0.1054,Muy Bajo,0,2026-04-15
XFC-04584,0.7509,Alto,1,2026-04-15
XFC-04585,0.9099,Crítico,1,2026-04-15
XFC-04586,0.9164,Crítico,1,2026-04-15
XFC-04587,0.731,Alto,1,2026-04-15
XFC-04588,0.7788,Alto,1,2026-04-15
XFC-04589,0.5005,Medio,1,2026-04-15
XFC-04590,0.9552,Crítico,1,2026-04-15
XFC-04591,0.014,Muy Bajo,0,2026-04-15
XFC-04592,0.2793,Bajo,0,2026-04-15
XFC-04593,0.0091,Muy Bajo,0,2026-04-15
XFC-04594,0.2029,Bajo,0,2026-04-15
XFC-04595,0.474,Medio,1,2026-04-15
XFC-04596,0.9015,Crítico,1,2026-04-15
XFC-04597,0.1587,Muy Bajo,0,2026-04-15
XFC-04598,0.1545,Muy Bajo,0,2026-04-15
XFC-04599,0.669,Alto,1,2026-04-15
XFC-04600,0.1578,Muy Bajo,0,2026-04-15
XFC-04601,0.1932,Muy Bajo,0,2026-04-15
XFC-04602,0.9366,Crítico,1,2026-04-15
XFC-04603,0.5881,Medio,1,2026-04-15
XFC-04604,0.0073,Muy Bajo,0,2026-04-15
XFC-04605,0.0865,Muy Bajo,0,2026-04-15
XFC-04606,0.7883,Alto,1,2026-04-15
XFC-04607,0.8219,Crítico,1,2026-04-15
XFC-04608,0.9011,Crítico,1,2026-04-15
XFC-04609,0.0067,Muy Bajo,0,2026-04-15
XFC-04610,0.9167,Crítico,1,2026-04-15
XFC-04611,0.0566,Muy Bajo,1,2026-04-15
XFC-04612,0.0082,Muy Bajo,0,2026-04-15
XFC-04613,0.5976,Medio,1,2026-04-15
XFC-04614,0.6597,Alto,1,2026-04-15
XFC-04615,0.95,Crítico,1,2026-04-15
XFC-04616,0.2387,Bajo,0,2026-04-15
XFC-04617,0.3244,Bajo,1,2026-04-15
XFC-04618,0.0363,Muy Bajo,0,2026-04-15
XFC-04619,0.0993,Muy Bajo,0,2026-04-15
XFC-04620,0.5974,Medio,0,2026-04-15
XFC-04621,0.3962,Bajo,1,2026-04-15
XFC-04622,0.8236,Crítico,1,2026-04-15
XFC-04623,0.0446,Muy Bajo,0,2026-04-15
XFC-04624,0.0073,Muy Bajo,0,2026-04-15
XFC-04625,0.0183,Muy Bajo,0,2026-04-15
XFC-04626,0.8371,Crítico,1,2026-04-15
XFC-04627,0.6862,Alto,1,2026-04-15
XFC-04628,0.745,Alto,1,2026-04-15
XFC-04629,0.9027,Crítico,1,2026-04-15
XFC-04630,0.8873,Crítico,1,2026-04-15
XFC-04631,0.1158,Muy Bajo,0,2026-04-15
XFC-04632,0.5094,Medio,1,2026-04-15
XFC-04633,0.0078,Muy Bajo,0,2026-04-15
XFC-04634,0.7078,Alto,1,2026-04-15
XFC-04635,0.4741,Medio,1,2026-04-15
XFC-04636,0.8958,Crítico,1,2026-04-15
XFC-04637,0.9277,Crítico,1,2026-04-15
XFC-04638,0.213,Bajo,0,2026-04-15
XFC-04639,0.3327,Bajo,0,2026-04-15
XFC-04640,0.874,Crítico,1,2026-04-15
XFC-04641,0.6976,Alto,1,2026-04-15
XFC-04642,0.5215,Medio,1,2026-04-15
XFC-04643,0.3188,Bajo,0,2026-04-15
XFC-04644,0.0224,Muy Bajo,0,2026-04-15
XFC-04645,0.0688,Muy Bajo,0,2026-04-15
XFC-04646,0.6175,Alto,0,2026-04-15
XFC-04647,0.0928,Muy Bajo,0,2026-04-15
XFC-04648,0.2608,Bajo,0,2026-04-15
XFC-04649,0.8416,Crítico,1,2026-04-15
XFC-04650,0.8459,Crítico,1,2026-04-15
XFC-04651,0.672,Alto,1,2026-04-15
XFC-04652,0.4865,Medio,1,2026-04-15
XFC-04653,0.6278,Alto,0,2026-04-15
XFC-04654,0.7346,Alto,1,2026-04-15
XFC-04655,0.141,Muy Bajo,0,2026-04-15
XFC-04656,0.9423,Crítico,1,2026-04-15
XFC-04657,0.7398,Alto,1,2026-04-15
XFC-04658,0.6935,Alto,1,2026-04-15
XFC-04659,0.0427,Muy Bajo,0,2026-04-15
XFC-04660,0.8846,Crítico,1,2026-04-15
XFC-04661,0.9454,Crítico,1,2026-04-15
XFC-04662,0.5059,Medio,1,2026-04-15
XFC-04663,0.7045,Alto,1,2026-04-15
XFC-04664,0.9055,Crítico,1,2026-04-15
XFC-04665,0.8195,Crítico,1,2026-04-15
XFC-04666,0.1492,Muy Bajo,0,2026-04-15
XFC-04667,0.7114,Alto,1,2026-04-15
XFC-04668,0.8407,Crítico,1,2026-04-15
XFC-04669,0.0115,Muy Bajo,0,2026-04-15
XFC-04670,0.0078,Muy Bajo,0,2026-04-15
XFC-04671,0.0073,Muy Bajo,0,2026-04-15
XFC-04672,0.3662,Bajo,0,2026-04-15
XFC-04673,0.0968,Muy Bajo,0,2026-04-15
XFC-04674,0.0067,Muy Bajo,0,2026-04-15
XFC-04675,0.9606,Crítico,1,2026-04-15
XFC-04676,0.2607,Bajo,1,2026-04-15
XFC-04677,0.0092,Muy Bajo,0,2026-04-15
XFC-04678,0.6717,Alto,1,2026-04-15
XFC-04679,0.0633,Muy Bajo,0,2026-04-15
XFC-04680,0.2949,Bajo,0,2026-04-15
XFC-04681,0.1543,Muy Bajo,0,2026-04-15
XFC-04682,0.0076,Muy Bajo,0,2026-04-15
XFC-04683,0.1583,Muy Bajo,0,2026-04-15
XFC-04684,0.9322,Crítico,1,2026-04-15
XFC-04685,0.9268,Crítico,1,2026-04-15
XFC-04686,0.0103,Muy Bajo,0,2026-04-15
XFC-04687,0.7155,Alto,1,2026-04-15
XFC-04688,0.0771,Muy Bajo,0,2026-04-15
XFC-04689,0.6211,Alto,1,2026-04-15
XFC-04690,0.008,Muy Bajo,0,2026-04-15
XFC-04691,0.543,Medio,1,2026-04-15
XFC-04692,0.5496,Medio,1,2026-04-15
XFC-04693,0.8013,Crítico,1,2026-04-15
XFC-04694,0.0762,Muy Bajo,0,2026-04-15
XFC-04695,0.8403,Crítico,1,2026-04-15
XFC-04696,0.7496,Alto,1,2026-04-15
XFC-04697,0.6217,Alto,1,2026-04-15
XFC-04698,0.0095,Muy Bajo,0,2026-04-15
XFC-04699,0.8754,Crítico,1,2026-04-15
XFC-04700,0.5961,Medio,0,2026-04-15
XFC-04701,0.6875,Alto,1,2026-04-15
XFC-04702,0.9031,Crítico,1,2026-04-15
XFC-04703,0.1387,Muy Bajo,0,2026-04-15
XFC-04704,0.0034,Muy Bajo,0,2026-04-15
XFC-04705,0.2124,Bajo,0,2026-04-15
XFC-04706,0.6928,Alto,0,2026-04-15
XFC-04707,0.4661,Medio,1,2026-04-15
XFC-04708,0.2317,Bajo,1,2026-04-15
XFC-04709,0.7639,Alto,1,2026-04-15
XFC-04710,0.2215,Bajo,0,2026-04-15
XFC-04711,0.3471,Bajo,0,2026-04-15
XFC-04712,0.1126,Muy Bajo,0,2026-04-15
XFC-04713,0.6,Alto,1,2026-04-15
XFC-04714,0.7826,Alto,1,2026-04-15
XFC-04715,0.0081,Muy Bajo,0,2026-04-15
XFC-04716,0.0073,Muy Bajo,0,2026-04-15
XFC-04717,0.6912,Alto,1,2026-04-15
XFC-04718,0.0103,Muy Bajo,0,2026-04-15
XFC-04719,0.557,Medio,1,2026-04-15
XFC-04720,0.6196,Alto,0,2026-04-15
XFC-04721,0.049,Muy Bajo,0,2026-04-15
XFC-04722,0.3115,Bajo,1,2026-04-15
XFC-04723,0.5637,Medio,1,2026-04-15
XFC-04724,0.9261,Crítico,1,2026-04-15
XFC-04725,0.2804,Bajo,0,2026-04-15
XFC-04726,0.4161,Medio,0,2026-04-15
XFC-04727,0.2367,Bajo,0,2026-04-15
XFC-04728,0.2094,Bajo,0,2026-04-15
XFC-04729,0.076,Muy Bajo,0,2026-04-15
XFC-04730,0.9513,Crítico,1,2026-04-15
XFC-04731,0.4883,Medio,1,2026-04-15
XFC-04732,0.0574,Muy Bajo,0,2026-04-15
XFC-04733,0.5976,Medio,1,2026-04-15
XFC-04734,0.0085,Muy Bajo,0,2026-04-15
XFC-04735,0.8103,Crítico,1,2026-04-15
XFC-04736,0.0328,Muy Bajo,0,2026-04-15
XFC-04737,0.4354,Medio,1,2026-04-15
XFC-04738,0.1088,Muy Bajo,0,2026-04-15
XFC-04739,0.1825,Muy Bajo,0,2026-04-15
XFC-04740,0.9455,Crítico,1,2026-04-15
XFC-04741,0.913,Crítico,1,2026-04-15
XFC-04742,0.8318,Crítico,1,2026-04-15
XFC-04743,0.0649,Muy Bajo,0,2026-04-15
XFC-04744,0.0108,Muy Bajo,0,2026-04-15
XFC-04745,0.1843,Muy Bajo,0,2026-04-15
XFC-04746,0.7023,Alto,1,2026-04-15
XFC-04747,0.9038,Crítico,1,2026-04-15
XFC-04748,0.8452,Crítico,1,2026-04-15
XFC-04749,0.4432,Medio,1,2026-04-15
XFC-04750,0.5557,Medio,1,2026-04-15
XFC-04751,0.1846,Muy Bajo,0,2026-04-15
XFC-04752,0.0352,Muy Bajo,0,2026-04-15
XFC-04753,0.1724,Muy Bajo,0,2026-04-15
XFC-04754,0.7231,Alto,1,2026-04-15
XFC-04755,0.1094,Muy Bajo,0,2026-04-15
XFC-04756,0.7736,Alto,0,2026-04-15
XFC-04757,0.9217,Crítico,1,2026-04-15
XFC-04758,0.7679,Alto,1,2026-04-15
XFC-04759,0.8768,Crítico,1,2026-04-15
XFC-04760,0.7162,Alto,1,2026-04-15
XFC-04761,0.956,Crítico,1,2026-04-15
XFC-04762,0.3031,Bajo,0,2026-04-15
XFC-04763,0.7372,Alto,1,2026-04-15
XFC-04764,0.0456,Muy Bajo,0,2026-04-15
XFC-04765,0.6551,Alto,0,2026-04-15
XFC-04766,0.0883,Muy Bajo,1,2026-04-15
XFC-04767,0.1512,Muy Bajo,0,2026-04-15
XFC-04768,0.502,Medio,1,2026-04-15
XFC-04769,0.0077,Muy Bajo,0,2026-04-15
XFC-04770,0.0862,Muy Bajo,1,2026-04-15
XFC-04771,0.6989,Alto,0,2026-04-15
XFC-04772,0.6478,Alto,1,2026-04-15
