customer_id,score_margen,score_ingreso,score_frecuencia,score_programa,score_adherencia,indice_priorizacion,categoria_valor,clv_24m,fecha_calculo
XFC-03871,18.53,16.69,27.75,100,75.72,44.85,Valor Medio,1137.0,2026-04-15
XFC-03872,72.55,75.48,51.75,50,83.47,71.04,Alto Valor,6953.0,2026-04-15
XFC-03873,9.03,7.33,11.75,0,50.0,20.49,Valor Bajo,0.0,2026-04-15
XFC-03874,3.41,2.98,5.38,0,50.0,17.26,Valor Bajo,0.0,2026-04-15
XFC-03875,0.5,0.44,2.25,0,50.0,15.55,Valor Bajo,0.0,2026-04-15
XFC-03876,23.17,18.57,24.38,25,89.09,42.39,Valor Medio,3322.0,2026-04-15
XFC-03877,43.87,43.7,47.25,0,81.46,51.23,Valor Medio,6989.0,2026-04-15
XFC-03878,40.62,39.0,38.38,100,81.68,58.22,Alto Valor,3177.0,2026-04-15
XFC-03879,0.46,0.41,2.88,0,50.0,15.63,Valor Bajo,0.0,2026-04-15
XFC-03880,6.31,5.13,10.25,50,50.0,24.14,Valor Bajo,0.0,2026-04-15
XFC-03881,0.27,0.25,4.25,0,50.0,15.76,Valor Bajo,0.0,2026-04-15
XFC-03882,29.99,26.7,37.38,50,77.57,46.72,Valor Medio,1758.0,2026-04-15
XFC-03883,8.27,6.65,12.25,25,50.0,22.74,Valor Bajo,0.0,2026-04-15
XFC-03884,0.31,0.31,0.5,50,50.0,20.21,Valor Bajo,0.0,2026-04-15
XFC-03885,0.01,0.05,1.75,25,50.0,17.77,Valor Bajo,0.0,2026-04-15
XFC-03886,39.1,33.8,34.25,0,82.43,46.4,Valor Medio,3337.0,2026-04-15
XFC-03887,3.63,2.31,6.0,0,50.0,17.27,Valor Bajo,0.0,2026-04-15
XFC-03888,0.61,0.54,2.38,0,50.0,15.62,Valor Bajo,0.0,2026-04-15
XFC-03889,1.87,0.75,0.88,25,50.0,18.25,Valor Bajo,0.0,2026-04-15
XFC-03890,0.36,0.32,12.62,25,50.0,19.55,Valor Bajo,0.0,2026-04-15
XFC-03891,0.2,0.0,0.0,0,50.0,15.05,Valor Bajo,0.0,2026-04-15
XFC-03892,3.76,2.98,5.0,0,50.0,17.29,Valor Bajo,0.0,2026-04-15
XFC-03893,0.22,0.25,2.75,50,50.0,20.52,Valor Bajo,0.0,2026-04-15
XFC-03894,26.92,24.83,35.0,25,66.21,39.31,Valor Medio,1026.0,2026-04-15
XFC-03895,0.46,0.39,1.12,75,50.0,22.86,Valor Bajo,0.0,2026-04-15
XFC-03896,2.08,0.0,0.0,50,88.6,32.1,Valor Bajo,8754.0,2026-04-15
XFC-03897,4.24,2.5,8.25,0,50.0,17.8,Valor Bajo,0.0,2026-04-15
XFC-03898,25.78,27.55,17.88,100,75.82,47.38,Valor Medio,1658.0,2026-04-15
XFC-03899,1.61,1.41,17.88,0,50.0,18.37,Valor Bajo,0.0,2026-04-15
XFC-03900,2.48,1.43,1.62,0,50.0,16.15,Valor Bajo,0.0,2026-04-15
XFC-03901,0.82,0.78,1.12,75,50.0,23.03,Valor Bajo,0.0,2026-04-15
XFC-03902,0.64,0.61,11.0,0,50.0,16.93,Valor Bajo,0.0,2026-04-15
XFC-03903,6.1,4.61,31.75,0,86.03,33.02,Valor Bajo,3095.0,2026-04-15
XFC-03904,0.02,0.06,3.25,0,50.0,15.5,Valor Bajo,0.0,2026-04-15
XFC-03905,8.35,6.68,12.38,25,77.98,31.17,Valor Bajo,841.0,2026-04-15
XFC-03906,0.55,0.0,0.0,0,50.0,15.14,Valor Bajo,0.0,2026-04-15
XFC-03907,0.94,0.79,6.0,0,50.0,16.29,Valor Bajo,0.0,2026-04-15
XFC-03908,0.32,0.28,2.0,25,50.0,17.94,Valor Bajo,0.0,2026-04-15
XFC-03909,4.88,3.48,8.75,0,50.0,18.23,Valor Bajo,0.0,2026-04-15
XFC-03910,36.02,39.12,28.5,0,60.0,39.1,Valor Medio,1310.0,2026-04-15
XFC-03911,0.25,0.23,1.5,0,50.0,15.33,Valor Bajo,0.0,2026-04-15
XFC-03912,1.09,0.59,0.88,0,50.0,15.52,Valor Bajo,0.0,2026-04-15
XFC-03913,6.81,5.24,8.38,0,50.0,19.01,Valor Bajo,0.0,2026-04-15
XFC-03914,0.43,0.41,1.5,100,50.0,25.41,Valor Bajo,0.0,2026-04-15
XFC-03915,28.22,31.06,25.5,75,90.31,51.68,Valor Medio,5898.0,2026-04-15
XFC-03916,3.9,3.25,7.38,0,50.0,17.73,Valor Bajo,0.0,2026-04-15
XFC-03917,0.03,0.07,0.88,0,50.0,15.15,Valor Bajo,0.0,2026-04-15
XFC-03918,0.64,0.64,0.62,25,50.0,17.88,Valor Bajo,0.0,2026-04-15
XFC-03919,5.25,3.54,10.62,50,70.53,29.77,Valor Bajo,415.0,2026-04-15
XFC-03920,30.25,23.77,34.5,25,73.41,42.01,Valor Medio,1755.0,2026-04-15
XFC-03921,3.73,3.22,4.25,0,50.0,17.21,Valor Bajo,0.0,2026-04-15
XFC-03922,0.06,0.0,0.0,75,50.0,22.52,Valor Bajo,0.0,2026-04-15
XFC-03923,11.51,10.83,16.12,75,91.35,42.37,Valor Medio,2087.0,2026-04-15
XFC-03924,24.98,29.9,20.5,75,78.89,46.47,Valor Medio,1678.0,2026-04-15
XFC-03925,14.27,12.32,27.25,50,63.95,34.3,Valor Bajo,871.0,2026-04-15
XFC-03926,10.29,9.24,11.38,50,69.91,32.1,Valor Bajo,437.0,2026-04-15
XFC-03927,1.95,1.6,7.38,0,50.0,16.91,Valor Bajo,0.0,2026-04-15
XFC-03928,15.63,12.66,21.88,0,50.0,24.72,Valor Bajo,0.0,2026-04-15
XFC-03929,14.41,13.75,21.25,75,75.19,39.6,Valor Medio,1300.0,2026-04-15
XFC-03930,4.49,4.11,7.62,0,50.0,18.09,Valor Bajo,0.0,2026-04-15
XFC-03931,0.84,0.69,2.25,0,50.0,15.69,Valor Bajo,0.0,2026-04-15
XFC-03932,30.71,27.48,29.0,25,73.56,42.09,Valor Medio,1817.0,2026-04-15
XFC-03933,1.03,0.96,8.75,100,50.0,26.76,Valor Bajo,0.0,2026-04-15
XFC-03934,6.88,5.34,8.62,25,50.0,21.58,Valor Bajo,0.0,2026-04-15
XFC-03935,51.81,47.76,26.38,25,82.52,53.72,Valor Medio,5188.0,2026-04-15
XFC-03936,0.17,0.19,4.0,75,50.0,23.18,Valor Bajo,0.0,2026-04-15
XFC-03937,75.32,66.31,51.0,25,86.7,68.25,Alto Valor,9975.0,2026-04-15
XFC-03938,0.23,0.22,2.88,25,50.0,18.03,Valor Bajo,0.0,2026-04-15
XFC-03939,0.58,0.52,2.75,25,50.0,18.16,Valor Bajo,0.0,2026-04-15
XFC-03940,1.16,1.01,3.12,0,50.0,15.96,Valor Bajo,0.0,2026-04-15
XFC-03941,47.52,48.21,38.25,25,75.12,52.3,Valor Medio,2638.0,2026-04-15
XFC-03942,2.28,2.29,6.12,100,50.0,26.95,Valor Bajo,0.0,2026-04-15
XFC-03943,1.85,1.61,10.0,75,50.0,24.78,Valor Bajo,0.0,2026-04-15
XFC-03944,0.93,0.34,1.38,0,50.0,15.51,Valor Bajo,0.0,2026-04-15
XFC-03945,4.01,3.29,7.5,0,50.0,17.79,Valor Bajo,0.0,2026-04-15
XFC-03946,3.99,3.46,6.75,0,50.0,17.7,Valor Bajo,0.0,2026-04-15
XFC-03947,5.47,4.44,14.75,0,50.0,19.47,Valor Bajo,0.0,2026-04-15
XFC-03948,1.24,1.08,5.38,75,50.0,23.83,Valor Bajo,0.0,2026-04-15
XFC-03949,23.37,21.07,24.5,25,83.93,41.41,Valor Medio,3823.0,2026-04-15
XFC-03950,6.55,5.64,6.62,0,50.0,18.76,Valor Bajo,0.0,2026-04-15
XFC-03951,1.82,1.59,7.25,0,50.0,16.86,Valor Bajo,0.0,2026-04-15
XFC-03952,0.22,0.24,0.38,0,50.0,15.16,Valor Bajo,0.0,2026-04-15
XFC-03953,0.68,0.63,3.5,0,50.0,15.82,Valor Bajo,0.0,2026-04-15
XFC-03954,0.52,0.0,0.0,0,50.0,15.13,Valor Bajo,0.0,2026-04-15
XFC-03955,7.83,5.5,29.75,0,91.91,35.09,Valor Medio,5348.0,2026-04-15
XFC-03956,4.41,3.69,6.12,50,50.0,22.76,Valor Bajo,0.0,2026-04-15
XFC-03957,6.47,5.42,13.12,0,50.0,19.67,Valor Bajo,0.0,2026-04-15
XFC-03958,25.61,26.86,17.38,0,89.52,41.24,Valor Medio,3419.0,2026-04-15
XFC-03959,11.54,11.6,34.0,25,87.37,39.02,Valor Medio,4884.0,2026-04-15
XFC-03960,6.39,5.56,10.5,100,50.0,29.28,Valor Bajo,0.0,2026-04-15
XFC-03961,19.08,11.88,31.0,0,89.93,38.78,Valor Medio,8348.0,2026-04-15
XFC-03962,8.67,7.07,12.12,0,50.0,20.4,Valor Bajo,0.0,2026-04-15
XFC-03963,3.38,2.9,5.5,50,50.0,22.25,Valor Bajo,0.0,2026-04-15
XFC-03964,0.58,0.52,12.5,0,50.0,17.12,Valor Bajo,0.0,2026-04-15
XFC-03965,5.9,2.35,41.25,0,61.05,26.45,Valor Bajo,1796.0,2026-04-15
XFC-03966,22.41,21.17,42.75,0,81.03,40.56,Valor Medio,5013.0,2026-04-15
XFC-03967,0.19,0.19,0.5,25,50.0,17.66,Valor Bajo,0.0,2026-04-15
XFC-03968,16.94,12.84,32.25,75,58.41,36.66,Valor Medio,783.0,2026-04-15
XFC-03969,0.37,0.32,2.38,0,50.0,15.51,Valor Bajo,0.0,2026-04-15
XFC-03970,0.42,0.39,0.62,0,50.0,15.28,Valor Bajo,0.0,2026-04-15
XFC-03971,34.67,34.78,31.37,0,64.55,39.69,Valor Medio,1444.0,2026-04-15
XFC-03972,19.81,15.06,15.5,25,84.63,38.18,Valor Medio,1796.0,2026-04-15
XFC-03973,21.08,21.41,16.38,0,87.18,38.16,Valor Medio,3284.0,2026-04-15
XFC-03974,0.33,0.33,1.12,0,50.0,15.32,Valor Bajo,0.0,2026-04-15
XFC-03975,6.31,5.39,8.75,0,50.0,18.97,Valor Bajo,0.0,2026-04-15
XFC-03976,0.69,0.59,2.25,0,50.0,15.63,Valor Bajo,0.0,2026-04-15
XFC-03977,1.26,1.19,5.38,75,50.0,23.86,Valor Bajo,0.0,2026-04-15
XFC-03978,4.96,0.0,0.0,25,0.0,3.74,En Riesgo,330.0,2026-04-15
XFC-03979,3.65,3.11,5.88,50,50.0,22.42,Valor Bajo,0.0,2026-04-15
XFC-03980,2.69,2.05,5.5,0,50.0,16.91,Valor Bajo,0.0,2026-04-15
XFC-03981,13.31,6.83,8.5,100,89.72,42.88,Valor Medio,2037.0,2026-04-15
XFC-03982,2.71,2.29,4.12,0,50.0,16.75,Valor Bajo,0.0,2026-04-15
XFC-03983,0.16,0.17,2.38,50,50.0,20.43,Valor Bajo,0.0,2026-04-15
XFC-03984,0.6,0.54,1.5,25,50.0,17.98,Valor Bajo,0.0,2026-04-15
XFC-03985,3.08,1.97,4.88,0,50.0,16.9,Valor Bajo,0.0,2026-04-15
XFC-03986,0.82,0.76,1.25,0,50.0,15.54,Valor Bajo,0.0,2026-04-15
XFC-03987,1.47,1.23,2.38,0,50.0,15.97,Valor Bajo,0.0,2026-04-15
XFC-03988,9.25,7.27,13.38,0,50.0,20.77,Valor Bajo,0.0,2026-04-15
XFC-03989,0.79,0.7,2.38,0,50.0,15.69,Valor Bajo,0.0,2026-04-15
XFC-03990,0.93,0.0,0.0,0,50.0,15.23,Valor Bajo,0.0,2026-04-15
XFC-03991,0.57,0.53,4.12,75,50.0,23.37,Valor Bajo,0.0,2026-04-15
XFC-03992,14.82,12.65,17.88,0,77.16,32.06,Valor Bajo,1003.0,2026-04-15
XFC-03993,50.58,50.49,34.0,25,93.32,58.34,Alto Valor,11061.0,2026-04-15
XFC-03994,7.31,5.79,9.62,0,50.0,19.43,Valor Bajo,0.0,2026-04-15
XFC-03995,10.5,6.04,15.62,50,71.9,32.75,Valor Bajo,1502.0,2026-04-15
XFC-03996,3.5,2.45,8.0,0,50.0,17.57,Valor Bajo,0.0,2026-04-15
XFC-03997,0.86,0.0,0.0,50,50.0,20.22,Valor Bajo,0.0,2026-04-15
XFC-03998,29.52,25.77,36.12,25,77.68,43.76,Valor Medio,5322.0,2026-04-15
XFC-03999,0.03,0.0,0.0,0,50.0,15.01,Valor Bajo,0.0,2026-04-15
XFC-04000,3.1,2.72,4.75,0,50.0,17.03,Valor Bajo,0.0,2026-04-15
XFC-04001,5.44,4.35,7.75,0,50.0,18.39,Valor Bajo,0.0,2026-04-15
XFC-04002,29.69,34.63,20.62,75,65.14,44.48,Valor Medio,1161.0,2026-04-15
XFC-04003,0.58,0.51,1.0,0,50.0,15.4,Valor Bajo,0.0,2026-04-15
XFC-04004,2.86,2.53,4.62,100,50.0,26.91,Valor Bajo,0.0,2026-04-15
XFC-04005,5.89,4.5,10.25,0,50.0,18.91,Valor Bajo,0.0,2026-04-15
XFC-04006,16.97,17.99,39.12,75,84.1,46.44,Valor Medio,3198.0,2026-04-15
XFC-04007,0.84,0.83,4.25,0,50.0,16.01,Valor Bajo,0.0,2026-04-15
XFC-04008,59.25,55.76,34.12,25,89.03,60.29,Alto Valor,7460.0,2026-04-15
XFC-04009,2.58,2.3,4.25,0,50.0,16.74,Valor Bajo,0.0,2026-04-15
XFC-04010,6.88,5.72,10.25,0,50.0,19.4,Valor Bajo,0.0,2026-04-15
XFC-04011,0.63,0.53,3.12,25,50.0,18.23,Valor Bajo,0.0,2026-04-15
XFC-04012,2.3,1.86,5.75,50,50.0,21.81,Valor Bajo,0.0,2026-04-15
XFC-04013,18.39,16.76,20.12,100,83.56,46.04,Valor Medio,1624.0,2026-04-15
XFC-04014,1.65,1.47,2.62,0,50.0,16.1,Valor Bajo,0.0,2026-04-15
XFC-04015,2.61,2.4,4.12,0,50.0,16.75,Valor Bajo,0.0,2026-04-15
XFC-04016,24.99,22.61,22.0,25,76.29,39.46,Valor Medio,2090.0,2026-04-15
XFC-04017,0.55,0.49,18.25,0,50.0,17.97,Valor Bajo,0.0,2026-04-15
XFC-04018,2.53,2.06,6.0,0,50.0,16.94,Valor Bajo,0.0,2026-04-15
XFC-04019,1.51,1.34,3.38,25,50.0,18.65,Valor Bajo,0.0,2026-04-15
XFC-04020,0.84,0.77,12.5,0,50.0,17.24,Valor Bajo,0.0,2026-04-15
XFC-04021,23.04,18.08,32.62,0,65.72,33.98,Valor Bajo,1528.0,2026-04-15
XFC-04022,27.21,21.65,46.62,25,80.58,44.8,Valor Medio,3857.0,2026-04-15
XFC-04023,4.48,3.73,7.75,25,50.0,20.53,Valor Bajo,0.0,2026-04-15
XFC-04024,47.69,44.57,28.25,25,74.18,49.83,Valor Medio,2553.0,2026-04-15
XFC-04025,3.07,2.96,24.38,50,93.8,38.16,Valor Medio,2824.0,2026-04-15
XFC-04026,12.45,10.06,32.75,0,84.82,35.48,Valor Medio,2469.0,2026-04-15
XFC-04027,0.74,0.68,4.12,0,50.0,15.94,Valor Bajo,0.0,2026-04-15
XFC-04028,3.81,3.38,15.38,50,89.36,35.74,Valor Medio,1878.0,2026-04-15
XFC-04029,0.22,0.22,1.38,0,50.0,15.31,Valor Bajo,0.0,2026-04-15
XFC-04030,1.86,0.48,2.5,0,50.0,15.94,Valor Bajo,0.0,2026-04-15
XFC-04031,39.26,34.65,53.37,0,85.87,50.51,Valor Medio,6214.0,2026-04-15
XFC-04032,1.1,0.99,10.0,0,50.0,16.97,Valor Bajo,0.0,2026-04-15
XFC-04033,11.19,9.71,12.75,0,50.0,21.65,Valor Bajo,0.0,2026-04-15
XFC-04034,0.68,0.0,0.0,0,50.0,15.17,Valor Bajo,0.0,2026-04-15
XFC-04035,24.87,26.26,37.62,75,78.65,48.21,Valor Medio,2507.0,2026-04-15
XFC-04036,12.45,15.6,35.75,50,90.38,43.71,Valor Medio,7381.0,2026-04-15
XFC-04037,1.12,0.98,1.62,50,50.0,20.72,Valor Bajo,0.0,2026-04-15
XFC-04038,33.53,31.37,30.38,0,86.87,45.27,Valor Medio,5631.0,2026-04-15
XFC-04039,0.42,0.38,1.5,0,50.0,15.41,Valor Bajo,0.0,2026-04-15
XFC-04040,0.44,0.37,2.0,0,50.0,15.48,Valor Bajo,0.0,2026-04-15
XFC-04041,5.25,4.35,5.25,0,50.0,17.97,Valor Bajo,0.0,2026-04-15
XFC-04042,6.55,3.67,6.25,0,50.0,18.31,Valor Bajo,0.0,2026-04-15
XFC-04043,13.52,11.03,26.5,0,63.27,28.54,Valor Bajo,723.0,2026-04-15
XFC-04044,0.57,0.32,17.0,25,50.0,20.26,Valor Bajo,0.0,2026-04-15
XFC-04045,3.16,2.83,7.38,75,50.0,24.96,Valor Bajo,0.0,2026-04-15
XFC-04046,15.9,13.85,30.12,0,64.83,30.71,Valor Bajo,939.0,2026-04-15
XFC-04047,1.38,1.29,2.0,0,50.0,15.9,Valor Bajo,0.0,2026-04-15
XFC-04048,5.75,4.92,7.25,0,50.0,18.51,Valor Bajo,0.0,2026-04-15
XFC-04049,1.64,1.46,3.0,0,50.0,16.15,Valor Bajo,0.0,2026-04-15
XFC-04050,10.75,10.15,18.38,100,88.24,43.95,Valor Medio,1917.0,2026-04-15
XFC-04051,0.35,0.31,1.75,50,50.0,20.41,Valor Bajo,0.0,2026-04-15
XFC-04052,2.0,1.83,2.12,0,50.0,16.18,Valor Bajo,0.0,2026-04-15
XFC-04053,1.5,1.36,2.75,0,50.0,16.06,Valor Bajo,0.0,2026-04-15
XFC-04054,0.32,0.33,7.38,0,50.0,16.25,Valor Bajo,0.0,2026-04-15
XFC-04055,2.51,2.26,2.62,0,50.0,16.47,Valor Bajo,0.0,2026-04-15
XFC-04056,3.71,2.81,12.88,0,50.0,18.42,Valor Bajo,0.0,2026-04-15
XFC-04057,5.02,3.49,5.88,50,50.0,22.84,Valor Bajo,0.0,2026-04-15
XFC-04058,0.54,0.52,12.5,0,50.0,17.11,Valor Bajo,0.0,2026-04-15
XFC-04059,0.11,0.12,4.0,0,50.0,15.65,Valor Bajo,0.0,2026-04-15
XFC-04060,1.42,1.34,5.25,0,50.0,16.41,Valor Bajo,0.0,2026-04-15
XFC-04061,4.74,3.71,13.88,0,50.0,19.01,Valor Bajo,0.0,2026-04-15
XFC-04062,4.4,3.43,12.62,0,50.0,18.68,Valor Bajo,0.0,2026-04-15
XFC-04063,1.03,0.85,3.38,0,50.0,15.93,Valor Bajo,0.0,2026-04-15
XFC-04064,4.05,2.78,4.62,25,50.0,19.76,Valor Bajo,0.0,2026-04-15
XFC-04065,0.06,0.0,0.0,25,50.0,17.52,Valor Bajo,0.0,2026-04-15
XFC-04066,0.34,0.3,0.75,0,50.0,15.26,Valor Bajo,0.0,2026-04-15
XFC-04067,0.02,0.0,0.0,0,50.0,15.0,En Riesgo,0.0,2026-04-15
XFC-04068,26.28,23.47,33.25,25,79.1,42.48,Valor Medio,2250.0,2026-04-15
XFC-04069,25.94,23.65,22.12,0,89.11,41.27,Valor Medio,3328.0,2026-04-15
XFC-04070,1.22,1.08,5.0,0,50.0,16.27,Valor Bajo,0.0,2026-04-15
XFC-04071,10.44,7.98,14.37,0,50.0,21.36,Valor Bajo,0.0,2026-04-15
XFC-04072,22.15,14.95,24.0,0,78.36,35.64,Valor Medio,1960.0,2026-04-15
XFC-04073,33.92,30.21,38.5,50,86.34,51.2,Valor Medio,3712.0,2026-04-15
XFC-04074,10.05,8.73,31.13,25,67.77,31.76,Valor Bajo,990.0,2026-04-15
XFC-04075,2.12,1.68,7.75,0,50.0,17.03,Valor Bajo,0.0,2026-04-15
XFC-04076,3.41,2.82,11.12,0,50.0,18.08,Valor Bajo,0.0,2026-04-15
XFC-04077,0.3,0.28,2.38,50,50.0,20.49,Valor Bajo,0.0,2026-04-15
XFC-04078,14.0,11.62,27.5,75,70.99,38.75,Valor Medio,1122.0,2026-04-15
XFC-04079,2.37,1.34,2.12,50,50.0,21.18,Valor Bajo,0.0,2026-04-15
XFC-04080,11.28,10.07,11.25,25,89.84,35.97,Valor Medio,1657.0,2026-04-15
XFC-04081,4.65,2.08,13.38,0,50.0,18.59,Valor Bajo,0.0,2026-04-15
XFC-04082,2.7,2.31,6.62,0,50.0,17.13,Valor Bajo,0.0,2026-04-15
XFC-04083,2.65,2.3,2.75,50,50.0,21.54,Valor Bajo,0.0,2026-04-15
XFC-04084,19.33,17.26,18.62,50,77.8,39.42,Valor Medio,1185.0,2026-04-15
XFC-04085,1.25,1.02,7.38,0,50.0,16.62,Valor Bajo,0.0,2026-04-15
XFC-04086,1.41,1.21,4.38,25,50.0,18.75,Valor Bajo,0.0,2026-04-15
XFC-04087,1.09,1.03,17.25,0,50.0,18.07,Valor Bajo,0.0,2026-04-15
XFC-04088,3.85,3.32,6.88,75,50.0,25.16,Valor Bajo,0.0,2026-04-15
XFC-04089,3.45,2.84,3.62,0,50.0,16.97,Valor Bajo,0.0,2026-04-15
XFC-04090,0.68,0.0,0.0,0,50.0,15.17,Valor Bajo,0.0,2026-04-15
XFC-04091,0.21,0.21,2.75,0,50.0,15.51,Valor Bajo,0.0,2026-04-15
XFC-04092,46.95,44.05,35.5,50,90.79,58.11,Alto Valor,6972.0,2026-04-15
XFC-04093,0.38,0.35,1.5,25,50.0,17.89,Valor Bajo,0.0,2026-04-15
XFC-04094,4.35,3.61,5.38,0,50.0,17.62,Valor Bajo,0.0,2026-04-15
XFC-04095,19.21,15.54,44.88,50,72.85,41.5,Valor Medio,2382.0,2026-04-15
XFC-04096,0.08,0.1,1.0,50,50.0,20.19,Valor Bajo,0.0,2026-04-15
XFC-04097,45.89,54.7,31.62,75,69.29,55.44,Alto Valor,2303.0,2026-04-15
XFC-04098,8.13,6.14,9.0,0,50.0,19.61,Valor Bajo,0.0,2026-04-15
XFC-04099,29.55,16.95,21.0,75,85.35,47.03,Valor Medio,3252.0,2026-04-15
XFC-04100,1.11,0.99,1.38,100,50.0,25.68,Valor Bajo,0.0,2026-04-15
XFC-04101,5.57,4.84,6.38,0,50.0,18.32,Valor Bajo,0.0,2026-04-15
XFC-04102,30.43,25.7,23.88,50,64.34,40.63,Valor Medio,1176.0,2026-04-15
XFC-04103,5.29,4.17,6.5,25,50.0,20.63,Valor Bajo,0.0,2026-04-15
XFC-04104,0.8,0.71,8.38,0,50.0,16.6,Valor Bajo,0.0,2026-04-15
XFC-04105,4.89,0.0,0.0,75,0.0,8.72,En Riesgo,325.0,2026-04-15
XFC-04106,0.09,0.0,0.0,0,50.0,15.02,Valor Bajo,0.0,2026-04-15
XFC-04107,50.23,39.65,26.75,50,71.7,51.01,Valor Medio,2317.0,2026-04-15
XFC-04108,2.07,1.76,8.62,75,50.0,24.66,Valor Bajo,0.0,2026-04-15
XFC-04109,0.64,0.61,12.5,0,50.0,17.16,Valor Bajo,0.0,2026-04-15
XFC-04110,0.15,0.0,0.0,0,50.0,15.04,Valor Bajo,0.0,2026-04-15
XFC-04111,26.89,23.45,31.87,0,91.37,43.6,Valor Medio,4611.0,2026-04-15
XFC-04112,0.23,0.28,12.5,100,50.0,26.99,Valor Bajo,0.0,2026-04-15
XFC-04113,16.47,14.74,36.12,100,91.31,49.88,Valor Medio,5006.0,2026-04-15
XFC-04114,0.32,0.28,3.12,0,50.0,15.6,Valor Bajo,0.0,2026-04-15
XFC-04115,0.58,0.49,2.5,0,50.0,15.62,Valor Bajo,0.0,2026-04-15
XFC-04116,13.17,13.41,10.12,0,83.56,32.56,Valor Bajo,1800.0,2026-04-15
XFC-04117,0.04,0.08,0.75,0,50.0,15.14,Valor Bajo,0.0,2026-04-15
XFC-04118,3.4,2.88,11.88,0,50.0,18.21,Valor Bajo,0.0,2026-04-15
XFC-04119,38.21,35.56,23.5,25,62.22,41.36,Valor Medio,1209.0,2026-04-15
XFC-04120,0.88,0.75,1.38,0,50.0,15.58,Valor Bajo,0.0,2026-04-15
XFC-04121,0.82,0.7,1.62,0,50.0,15.59,Valor Bajo,0.0,2026-04-15
XFC-04122,15.5,13.53,15.62,50,83.9,39.09,Valor Medio,2684.0,2026-04-15
XFC-04123,20.47,16.85,35.62,25,75.02,38.84,Valor Medio,1941.0,2026-04-15
XFC-04124,2.91,2.45,9.38,0,50.0,17.62,Valor Bajo,0.0,2026-04-15
XFC-04125,0.48,0.45,5.12,100,50.0,25.98,Valor Bajo,0.0,2026-04-15
XFC-04126,0.87,0.82,1.25,25,50.0,18.07,Valor Bajo,0.0,2026-04-15
XFC-04127,1.06,0.0,0.0,0,50.0,15.26,Valor Bajo,0.0,2026-04-15
XFC-04128,0.5,0.44,1.38,0,50.0,15.42,Valor Bajo,0.0,2026-04-15
XFC-04129,0.1,0.12,7.12,0,50.0,16.12,Valor Bajo,0.0,2026-04-15
XFC-04130,2.68,2.09,7.0,0,50.0,17.14,Valor Bajo,0.0,2026-04-15
XFC-04131,0.44,0.4,7.12,0,50.0,16.26,Valor Bajo,0.0,2026-04-15
XFC-04132,4.13,3.01,5.75,0,50.0,17.5,Valor Bajo,0.0,2026-04-15
XFC-04133,1.35,1.1,4.25,0,50.0,16.2,Valor Bajo,0.0,2026-04-15
XFC-04134,40.97,45.82,32.12,50,67.44,49.46,Valor Medio,1587.0,2026-04-15
XFC-04135,5.4,3.67,8.0,0,50.0,18.28,Valor Bajo,0.0,2026-04-15
XFC-04136,0.46,0.42,3.25,0,50.0,15.69,Valor Bajo,0.0,2026-04-15
XFC-04137,2.1,1.94,7.5,0,50.0,17.04,Valor Bajo,0.0,2026-04-15
XFC-04138,16.46,13.51,20.5,75,88.4,43.91,Valor Medio,2377.0,2026-04-15
XFC-04139,38.4,35.33,33.88,100,65.75,51.47,Valor Medio,1354.0,2026-04-15
XFC-04140,0.79,0.73,1.88,0,50.0,15.63,Valor Bajo,0.0,2026-04-15
XFC-04141,9.87,8.7,20.75,50,68.94,33.0,Valor Bajo,643.0,2026-04-15
XFC-04142,41.64,35.16,43.0,0,86.14,49.73,Valor Medio,4734.0,2026-04-15
XFC-04143,26.61,22.4,27.0,0,61.07,33.5,Valor Bajo,878.0,2026-04-15
XFC-04144,1.51,1.33,24.5,0,50.0,19.32,Valor Bajo,0.0,2026-04-15
XFC-04145,0.27,0.25,0.5,0,50.0,15.19,Valor Bajo,0.0,2026-04-15
XFC-04146,15.97,15.54,27.38,75,57.65,36.0,Valor Medio,872.0,2026-04-15
XFC-04147,3.28,3.17,21.0,50,50.85,24.86,Valor Bajo,377.0,2026-04-15
XFC-04148,4.52,5.29,18.88,50,78.32,33.52,Valor Bajo,1426.0,2026-04-15
XFC-04149,7.69,5.47,8.25,50,50.0,24.25,Valor Bajo,0.0,2026-04-15
XFC-04150,21.82,18.5,21.38,50,83.48,42.41,Valor Medio,1990.0,2026-04-15
XFC-04151,4.52,3.74,8.0,50,50.0,23.08,Valor Bajo,0.0,2026-04-15
XFC-04152,1.08,0.96,2.62,0,50.0,15.86,Valor Bajo,0.0,2026-04-15
XFC-04153,10.47,6.99,20.88,50,62.0,30.75,Valor Bajo,1193.0,2026-04-15
XFC-04154,9.31,7.95,9.75,0,50.0,20.38,Valor Bajo,0.0,2026-04-15
XFC-04155,19.68,17.77,26.25,0,70.2,33.47,Valor Bajo,1228.0,2026-04-15
XFC-04156,1.74,1.66,0.38,0,50.0,15.82,Valor Bajo,0.0,2026-04-15
XFC-04157,39.63,45.82,30.25,50,89.23,55.38,Alto Valor,5240.0,2026-04-15
XFC-04158,3.91,3.63,3.62,75,50.0,24.75,Valor Bajo,0.0,2026-04-15
XFC-04159,1.57,0.71,2.5,50,50.0,20.91,Valor Bajo,0.0,2026-04-15
XFC-04160,11.84,9.67,13.88,0,50.0,21.98,Valor Bajo,0.0,2026-04-15
